Sample,Sim_Id,AgeBin,Gender,Prevalence,Prevalence--Beta-alpha,Prevalence--Beta-beta,Province,Result,Year,weight
15,39782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.07,147.51000000000002,1947.4899999999998,Swaziland,0.2022367194780988,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.042,38.85040000000001,864.3496,Swaziland,0.15169332079021636,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.49200000000000005,319.81600000000003,330.184,Swaziland,0.7365291713117801,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.47,905.75,1021.25,Swaziland,0.7336314276588949,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.375,362.57500000000005,603.625,Swaziland,0.6583047266965936,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.278,154.734,400.26599999999996,Swaziland,0.4958860759493671,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.21,353.59,1327.41,Swaziland,0.4656338028169014,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.133,120.85960000000001,782.3404,Swaziland,0.3440807285257199,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.452,243.27200000000002,294.728,Swaziland,0.8526041666666667,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.54,735.94,627.06,Swaziland,0.8556505223171891,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.507,392.07952,381.28048,Swaziland,0.8237733241188666,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.43700000000000006,167.06000000000003,214.93999999999997,Swaziland,0.6445757703672436,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.37,469.79,799.21,Swaziland,0.6246301775147929,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.281,190.92790000000002,486.97209999999995,Swaziland,0.5398791540785498,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.377,167.257,275.743,Swaziland,0.8457405986185725,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.49,592.92,617.08,Swaziland,0.875,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.542,419.07712000000004,354.28288,Swaziland,0.8866777224986179,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.449,145.129,177.87099999999998,Swaziland,0.7214241099312929,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.47,467.71,527.2900000000001,Swaziland,0.7231543624161074,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.419,227.56168,315.15832,Swaziland,0.6595105195362817,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.27899999999999997,107.57799999999999,276.422,Swaziland,0.790224032586558,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.4,391.40000000000003,586.6,Swaziland,0.8566473988439306,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.519,301.25188,279.26811999999995,Swaziland,0.8913043478260869,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.40700000000000003,94.61000000000001,137.39,Swaziland,0.7151411462788708,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.46,334.96000000000004,393.04,Swaziland,0.7545454545454545,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.433,176.59882000000002,230.94118,Swaziland,0.7254901960784313,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.214,74.188,269.812,Swaziland,0.6564885496183206,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.32,286.76,608.2399999999999,Swaziland,0.74481658692185,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.423,245.71396,334.80603999999994,Swaziland,0.8604651162790697,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.27899999999999997,64.89099999999999,166.109,Swaziland,0.6763565891472868,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.43,246.53,326.47,Swaziland,0.7252584933530279,2011.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.488,88.95712,93.28288,Swaziland,0.7473182359952324,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.243,35.992,110.008,Swaziland,0.4735632183908046,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.361,93.82032,165.29968,Swaziland,0.7475728155339806,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.28300000000000003,30.998000000000005,77.002,Swaziland,0.5379537953795379,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.419,57.64042,79.53958,Swaziland,0.7313432835820896,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.096,10.792,93.208,Swaziland,0.30561330561330563,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.295,76.8504,182.26960000000003,Swaziland,0.6162790697674418,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.174,13.18,58.82000000000001,Swaziland,0.3628048780487805,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.318,43.98724,93.19275999999999,Swaziland,0.5707317073170731,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.07,24.94,319.06,Swaziland,0.19624217118997914,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.223,44.00332,150.83668,Swaziland,0.3954248366013072,2016.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.133,31.191000000000003,197.809,Swaziland,0.2396449704142012,2007.5,1.0
15,39782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.319,29.74828,62.37172000000001,Swaziland,0.4069767441860465,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.10099999999999999,117.25099999999999,1035.749,Swaziland,0.13779795686719634,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.14,139.46,851.54,Swaziland,0.13772195755738414,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.07200000000000001,47.28160000000002,597.5184000000002,Swaziland,0.1088,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.019,25.168,1248.8319999999999,Swaziland,0.033621081326669695,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.01,10.97,988.03,Swaziland,0.0417324610872998,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.039,22.08808,520.63192,Swaziland,0.04,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.384,355.048,568.952,Swaziland,0.3830401680231032,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.31,772.28,1717.7199999999998,Swaziland,0.3914171186041028,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.209,296.55944,1119.60056,Swaziland,0.31767041694242226,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.124,97.596,683.404,Swaziland,0.1605493133583021,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.07,147.51000000000002,1947.4899999999998,Swaziland,0.15746753246753248,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.042,38.85040000000001,864.3496,Swaziland,0.10454650357719823,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.49200000000000005,319.81600000000003,330.184,Swaziland,0.6250432376340367,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.47,905.75,1021.25,Swaziland,0.633373934226553,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.375,362.57500000000005,603.625,Swaziland,0.5701425356339085,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.278,154.734,400.26599999999996,Swaziland,0.3936781609195402,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.21,353.59,1327.41,Swaziland,0.3722607489597781,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.133,120.85960000000001,782.3404,Swaziland,0.26794024001959343,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.452,243.27200000000002,294.728,Swaziland,0.7279344858962693,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.54,735.94,627.06,Swaziland,0.7536842105263157,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.507,392.07952,381.28048,Swaziland,0.7311032486330009,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.43700000000000006,167.06000000000003,214.93999999999997,Swaziland,0.5260586319218241,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.37,469.79,799.21,Swaziland,0.5198675496688742,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.281,190.92790000000002,486.97209999999995,Swaziland,0.4603128621089224,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.377,167.257,275.743,Swaziland,0.6758462421113024,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.49,592.92,617.08,Swaziland,0.7450980392156863,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.542,419.07712000000004,354.28288,Swaziland,0.8048204158790171,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.449,145.129,177.87099999999998,Swaziland,0.5718782791185729,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.47,467.71,527.2900000000001,Swaziland,0.6174089068825911,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.419,227.56168,315.15832,Swaziland,0.5569777043765483,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.27899999999999997,107.57799999999999,276.422,Swaziland,0.5723930982745686,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.4,391.40000000000003,586.6,Swaziland,0.6754385964912281,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.519,301.25188,279.26811999999995,Swaziland,0.7664079040225831,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.40700000000000003,94.61000000000001,137.39,Swaziland,0.5607272727272727,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.46,334.96000000000004,393.04,Swaziland,0.5916784203102962,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.433,176.59882000000002,230.94118,Swaziland,0.6238859180035651,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.214,74.188,269.812,Swaziland,0.4866760168302946,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.32,286.76,608.2399999999999,Swaziland,0.5275510204081633,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.423,245.71396,334.80603999999994,Swaziland,0.6651075771749299,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.27899999999999997,64.89099999999999,166.109,Swaziland,0.4992636229749632,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.43,246.53,326.47,Swaziland,0.55,2011.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.488,88.95712,93.28288,Swaziland,0.5856540084388185,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.243,35.992,110.008,Swaziland,0.2303262955854127,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.361,93.82032,165.29968,Swaziland,0.5181286549707602,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.28300000000000003,30.998000000000005,77.002,Swaziland,0.4050632911392405,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.419,57.64042,79.53958,Swaziland,0.5590452261306532,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.096,10.792,93.208,Swaziland,0.16783216783216784,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.295,76.8504,182.26960000000003,Swaziland,0.34558823529411764,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.174,13.18,58.82000000000001,Swaziland,0.33532934131736525,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.318,43.98724,93.19275999999999,Swaziland,0.4898648648648649,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.07,24.94,319.06,Swaziland,0.08242612752721618,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.223,44.00332,150.83668,Swaziland,0.17922077922077922,2016.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.133,31.191000000000003,197.809,Swaziland,0.14917127071823205,2007.5,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.319,29.74828,62.37172000000001,Swaziland,0.3300970873786408,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.10099999999999999,117.25099999999999,1035.749,Swaziland,0.08484709128535295,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.14,139.46,851.54,Swaziland,0.10219632451815328,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.07200000000000001,47.28160000000002,597.5184000000002,Swaziland,0.08978053646641543,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.019,25.168,1248.8319999999999,Swaziland,0.028240740740740736,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.01,10.97,988.03,Swaziland,0.03060758337140247,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.039,22.08808,520.63192,Swaziland,0.030745747928477975,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.384,355.048,568.952,Swaziland,0.2654196157735086,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.31,772.28,1717.7199999999998,Swaziland,0.2855818266110338,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.209,296.55944,1119.60056,Swaziland,0.2459053685168335,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.124,97.596,683.404,Swaziland,0.11360083376758727,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.07,147.51000000000002,1947.4899999999998,Swaziland,0.10698898994734322,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.042,38.85040000000001,864.3496,Swaziland,0.08040901696490821,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.49200000000000005,319.81600000000003,330.184,Swaziland,0.4812252964426877,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.47,905.75,1021.25,Swaziland,0.4561604584527221,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.375,362.57500000000005,603.625,Swaziland,0.4190175097276265,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.278,154.734,400.26599999999996,Swaziland,0.2707774798927614,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.21,353.59,1327.41,Swaziland,0.2608326253186066,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.133,120.85960000000001,782.3404,Swaziland,0.19290354822588707,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.452,243.27200000000002,294.728,Swaziland,0.5920529801324503,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.54,735.94,627.06,Swaziland,0.602974828375286,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.507,392.07952,381.28048,Swaziland,0.5469678953626635,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.43700000000000006,167.06000000000003,214.93999999999997,Swaziland,0.3949124270225188,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.37,469.79,799.21,Swaziland,0.400374531835206,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.281,190.92790000000002,486.97209999999995,Swaziland,0.33079402285379433,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.377,167.257,275.743,Swaziland,0.5962199312714777,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.49,592.92,617.08,Swaziland,0.6440387906446092,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.542,419.07712000000004,354.28288,Swaziland,0.6521922428330523,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.449,145.129,177.87099999999998,Swaziland,0.4725500256541816,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.47,467.71,527.2900000000001,Swaziland,0.4849382716049383,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.419,227.56168,315.15832,Swaziland,0.43785772690106295,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.27899999999999997,107.57799999999999,276.422,Swaziland,0.5495836487509462,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.4,391.40000000000003,586.6,Swaziland,0.5808118081180812,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.519,301.25188,279.26811999999995,Swaziland,0.6711624919717405,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.40700000000000003,94.61000000000001,137.39,Swaziland,0.4794034090909091,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.46,334.96000000000004,393.04,Swaziland,0.4946018893387314,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Male,0.433,176.59882000000002,230.94118,Swaziland,0.4988876529477197,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.214,74.188,269.812,Swaziland,0.4547872340425532,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.32,286.76,608.2399999999999,Swaziland,0.5405982905982906,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Female,0.423,245.71396,334.80603999999994,Swaziland,0.5916453537936914,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.27899999999999997,64.89099999999999,166.109,Swaziland,0.4488403819918145,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.43,246.53,326.47,Swaziland,0.5004784688995215,2011.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[45:50),Male,0.488,88.95712,93.28288,Swaziland,0.488835725677831,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.243,35.992,110.008,Swaziland,0.2998027613412229,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Female,0.361,93.82032,165.29968,Swaziland,0.5587878787878788,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.28300000000000003,30.998000000000005,77.002,Swaziland,0.3809523809523809,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[50:55),Male,0.419,57.64042,79.53958,Swaziland,0.5234285714285715,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.096,10.792,93.208,Swaziland,0.16318785578747627,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Female,0.295,76.8504,182.26960000000003,Swaziland,0.3691588785046729,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.174,13.18,58.82000000000001,Swaziland,0.2,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[55:60),Male,0.318,43.98724,93.19275999999999,Swaziland,0.4540389972144847,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.07,24.94,319.06,Swaziland,0.12436974789915968,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Female,0.223,44.00332,150.83668,Swaziland,0.2418136020151133,2016.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.133,31.191000000000003,197.809,Swaziland,0.0995260663507109,2007.5,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,0.319,29.74828,62.37172000000001,Swaziland,0.2723735408560311,2016.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.10099999999999999,117.25099999999999,1035.749,Swaziland,0.220970769643336,2007.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.14,139.46,851.54,Swaziland,0.2286919831223629,2011.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,0.07200000000000001,47.28160000000002,597.5184000000002,Swaziland,0.1909533352419124,2016.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.019,25.168,1248.8319999999999,Swaziland,0.0734203121002814,2007.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.01,10.97,988.03,Swaziland,0.07686105885514646,2011.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,0.039,22.08808,520.63192,Swaziland,0.06563039723661486,2016.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.384,355.048,568.952,Swaziland,0.5835785756327251,2007.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.31,772.28,1717.7199999999998,Swaziland,0.5740531373657434,2011.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,0.209,296.55944,1119.60056,Swaziland,0.4833381628513474,2016.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.124,97.596,683.404,Swaziland,0.2901711761457758,2007.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.07,147.51000000000002,1947.4899999999998,Swaziland,0.27344573234984193,2011.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Male,0.042,38.85040000000001,864.3496,Swaziland,0.18990851122816746,2016.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.49200000000000005,319.81600000000003,330.184,Swaziland,0.8452037875669,2007.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.47,905.75,1021.25,Swaziland,0.8342696629213483,2011.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Female,0.375,362.57500000000005,603.625,Swaziland,0.7652068126520681,2016.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.278,154.734,400.26599999999996,Swaziland,0.5789666544521803,2007.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.21,353.59,1327.41,Swaziland,0.5590081607030759,2011.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[25:30),Male,0.133,120.85960000000001,782.3404,Swaziland,0.4169472502805836,2016.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.452,243.27200000000002,294.728,Swaziland,0.9473039215686274,2007.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.54,735.94,627.06,Swaziland,0.9338935574229692,2011.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Female,0.507,392.07952,381.28048,Swaziland,0.9096176129779838,2016.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.43700000000000006,167.06000000000003,214.93999999999997,Swaziland,0.7464992757122163,2007.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.37,469.79,799.21,Swaziland,0.7360806663743972,2011.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[30:35),Male,0.281,190.92790000000002,486.97209999999995,Swaziland,0.6441717791411042,2016.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.377,167.257,275.743,Swaziland,0.9589473684210528,2007.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.49,592.92,617.08,Swaziland,0.9643584521384928,2011.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Female,0.542,419.07712000000004,354.28288,Swaziland,0.9476127320954908,2016.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.449,145.129,177.87099999999998,Swaziland,0.8335889570552147,2007.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.47,467.71,527.2900000000001,Swaziland,0.7995810055865922,2011.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[35:40),Male,0.419,227.56168,315.15832,Swaziland,0.7657324167107351,2016.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.27899999999999997,107.57799999999999,276.422,Swaziland,0.9097978227060654,2007.5,1.0
12,36782597-b538-eb11-a2dd-c4346bcb7271,[40:45),Female,0.4,391.40000000000003,586.6,Swaziland,0.9424184261036468,2011.5,1.0
